id	bacterial_strain	organism_type	experiment	replicate	sampling_date	day_in_experiment	unreliable_pop_size	notes	OD600	pred_cells_ml	pred_corrected								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	21/08/2018	1149	no	NA	NA	38800	38800								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	18/09/2018	1177	no	NA	NA	54400	54400								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	16/10/2018	1205	no	NA	NA	66000	66000								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	13/11/2018	1233	no	NA	NA	54000	54000								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	11/12/2018	1261	no	NA	NA	33600	33600								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	08/01/2019	1289	yes	NA	NA	116800	116800								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	14/01/2019	1295	yes	NA	NA	86000	86000								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	21/01/2019	1302	no	NA	NA	49200	49200								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	28/01/2019	1309	no	NA	NA	61200	61200								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	04/02/2019	1316	no	NA	NA	50800	50800								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	11/02/2019	1323	no	NA	NA	30400	30400								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	18/02/2019	1330	no	NA	NA	59200	59200								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	25/02/2019	1337	no	NA	NA	47200	47200								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	04/03/2019	1344	no	NA	NA	NA	NA								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	11/03/2019	1351	no	NA	NA	NA	NA								
Sc2	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	2	18/03/2019	1358	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	29/06/2015	0	no	NA	0.000	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	27/07/2015	28	no	NA	0.163	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	24/08/2015	56	no	NA	0.154	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	21/09/2015	84	no	NA	0.143	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	19/10/2015	112	no	NA	0.118	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	16/11/2015	140	no	NA	0.106	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	14/12/2015	168	no	NA	0.138	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	11/01/2016	196	no	NA	0.145	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	08/02/2016	224	no	NA	0.139	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	07/03/2016	252	no	NA	0.183	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	03/04/2016	279	no	NA	0.116	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	04/05/2016	310	no	NA	0.091	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	30/05/2016	336	no	NA	0.100	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	27/06/2016	364	no	NA	0.140	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	25/07/2016	392	no	NA	0.106	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	22/08/2016	420	no	NA	0.096	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	19/09/2016	448	no	NA	0.149	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	17/10/2016	476	no	NA	0.101	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	14/11/2016	504	no	NA	0.103	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	12/12/2016	532	no	NA	0.087	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	09/01/2017	560	no	NA	0.116	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	06/02/2017	588	no	NA	0.128	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	06/03/2017	616	no	NA	0.178	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	13/03/2017	623	no	NA	0.169	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	03/04/2017	644	no	NA	0.186	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	01/05/2017	672	yes	NA	0.257	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	29/05/2017	700	no	NA	0.163	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	26/06/2017	728	no	NA	0.206	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	24/07/2017	756	no	NA	0.119	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	21/08/2017	784	no	NA	0.103	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	18/09/2017	812	no	NA	0.197	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	17/10/2017	841	no	NA	0.163	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	14/11/2017	869	no	NA	0.180	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	12/12/2017	897	no	NA	0.165	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	09/01/2018	925	no	NA	0.144	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	06/02/2018	953	no	NA	0.253	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	06/03/2018	981	no	NA	0.150	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	03/04/2018	1009	no	NA	0.146	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	01/05/2018	1037	no	NA	0.203	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	29/05/2018	1065	yes	NA	0.521	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	26/06/2018	1093	no	NA	0.199	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	24/07/2018	1121	no	NA	0.191	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	21/08/2018	1149	no	NA	0.217	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	18/09/2018	1177	no	NA	0.204	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	16/10/2018	1205	no	NA	0.162	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	13/11/2018	1233	no	NA	0.157	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	11/12/2018	1261	no	NA	0.125	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	08/01/2019	1289	yes	NA	0.201	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	14/01/2019	1295	yes	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	21/01/2019	1302	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	28/01/2019	1309	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	04/02/2019	1316	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	11/02/2019	1323	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	18/02/2019	1330	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	25/02/2019	1337	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	04/03/2019	1344	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	11/03/2019	1351	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	bacteria	bacteria-ciliate	3	18/03/2019	1358	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	29/06/2015	0	no	NA	NA	10000	5000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	27/07/2015	28	no	NA	NA	36400	18200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	24/08/2015	56	no	NA	NA	18400	9200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	21/09/2015	84	no	NA	NA	31600	15800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	19/10/2015	112	no	NA	NA	17200	8600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	16/11/2015	140	no	NA	NA	32400	16200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	14/12/2015	168	no	NA	NA	46000	23000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	11/01/2016	196	no	NA	NA	69600	34800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	08/02/2016	224	no	NA	NA	55600	27800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	07/03/2016	252	no	NA	NA	20400	10200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	03/04/2016	279	no	NA	NA	30800	15400								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	04/05/2016	310	no	NA	NA	30400	15200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	30/05/2016	336	no	NA	NA	46800	23400								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	27/06/2016	364	no	NA	NA	61800	30900								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	25/07/2016	392	no	NA	NA	45200	22600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	22/08/2016	420	no	NA	NA	8000	4000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	19/09/2016	448	no	NA	NA	71600	35800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	17/10/2016	476	no	NA	NA	66000	33000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	14/11/2016	504	no	NA	NA	88400	44200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	12/12/2016	532	no	NA	NA	42800	21400								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	09/01/2017	560	no	NA	NA	103600	51800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	06/02/2017	588	no	NA	NA	67600	33800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	06/03/2017	616	no	NA	NA	45200	22600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	13/03/2017	623	no	NA	NA	36000	18000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	03/04/2017	644	no	NA	NA	20800	10400								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	01/05/2017	672	yes	NA	NA	6800	3400								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	29/05/2017	700	no	NA	NA	55200	27600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	26/06/2017	728	no	NA	NA	69200	34600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	24/07/2017	756	no	NA	NA	77200	38600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	21/08/2017	784	no	NA	NA	100400	50200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	18/09/2017	812	no	NA	NA	102000	51000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	17/10/2017	841	no	NA	NA	52400	26200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	14/11/2017	869	no	NA	NA	117600	58800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	12/12/2017	897	no	NA	NA	109200	54600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	09/01/2018	925	no	NA	NA	68000	34000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	06/02/2018	953	no	NA	NA	125600	62800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	06/03/2018	981	no	NA	NA	63600	31800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	03/04/2018	1009	no	NA	NA	72000	36000								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	01/05/2018	1037	no	NA	NA	64400	32200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	29/05/2018	1065	yes	NA	NA	5600	2800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	26/06/2018	1093	no	NA	NA	100800	50400								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	24/07/2018	1121	no	NA	NA	89200	44600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	21/08/2018	1149	no	NA	NA	45600	45600								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	18/09/2018	1177	no	NA	NA	43200	43200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	16/10/2018	1205	no	NA	NA	51200	51200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	13/11/2018	1233	no	NA	NA	34800	34800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	11/12/2018	1261	no	NA	NA	28800	28800								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	08/01/2019	1289	yes	NA	NA	25200	25200								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	14/01/2019	1295	yes	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	21/01/2019	1302	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	28/01/2019	1309	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	04/02/2019	1316	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	11/02/2019	1323	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	18/02/2019	1330	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	25/02/2019	1337	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	04/03/2019	1344	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	11/03/2019	1351	no	NA	NA	NA	NA								
Sc3	Sphingomonas_capsulata_HAMBI_103	ciliate	bacteria-ciliate	3	18/03/2019	1358	no	NA	NA	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	29/06/2015	0	no	NA	0.000	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	27/07/2015	28	no	NA	0.114	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	24/08/2015	56	no	NA	0.093	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	21/09/2015	84	no	NA	0.090	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	19/10/2015	112	no	NA	0.106	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	16/11/2015	140	no	NA	0.086	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	14/12/2015	168	no	NA	0.108	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	11/01/2016	196	no	NA	0.146	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	08/02/2016	224	no	NA	0.103	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	07/03/2016	252	no	NA	0.108	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	03/04/2016	279	no	NA	0.073	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	04/05/2016	310	no	NA	0.109	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	30/05/2016	336	no	NA	0.133	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	27/06/2016	364	no	NA	0.127	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	25/07/2016	392	no	NA	0.116	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	22/08/2016	420	no	NA	0.174	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	19/09/2016	448	no	NA	0.121	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	17/10/2016	476	no	NA	0.099	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	14/11/2016	504	no	NA	0.095	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	12/12/2016	532	no	NA	0.138	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	09/01/2017	560	no	NA	0.112	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	06/02/2017	588	no	NA	0.101	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	06/03/2017	616	no	NA	0.058	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	13/03/2017	623	no	NA	0.119	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	03/04/2017	644	no	NA	0.136	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	01/05/2017	672	yes	NA	0.107	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	29/05/2017	700	no	NA	0.103	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	26/06/2017	728	no	NA	0.163	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	24/07/2017	756	no	NA	0.111	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	21/08/2017	784	no	NA	0.099	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	18/09/2017	812	no	NA	0.163	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	17/10/2017	841	no	NA	0.178	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	14/11/2017	869	no	NA	0.152	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	12/12/2017	897	no	NA	0.138	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	09/01/2018	925	no	NA	0.138	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	06/02/2018	953	no	NA	0.146	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	06/03/2018	981	no	NA	0.124	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	03/04/2018	1009	no	NA	0.173	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	01/05/2018	1037	no	NA	0.157	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	29/05/2018	1065	yes	NA	0.140	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	26/06/2018	1093	no	NA	0.138	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	24/07/2018	1121	no	NA	0.131	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	21/08/2018	1149	no	NA	0.123	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	18/09/2018	1177	no	NA	0.143	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	16/10/2018	1205	no	NA	0.153	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	13/11/2018	1233	no	NA	0.139	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	11/12/2018	1261	no	NA	0.121	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	08/01/2019	1289	yes	NA	0.144	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	14/01/2019	1295	yes	NA	0.141	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	21/01/2019	1302	no	NA	0.145	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	28/01/2019	1309	no	NA	0.142	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	04/02/2019	1316	no	NA	0.139	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	11/02/2019	1323	no	NA	0.156	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	18/02/2019	1330	no	NA	0.144	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	25/02/2019	1337	no	NA	0.14	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	04/03/2019	1344	no	NA	NA	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	11/03/2019	1351	no	NA	NA	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	bacteria	bacteria-ciliate	1	18/03/2019	1358	no	NA	NA	NA	NA								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	29/06/2015	0	no	NA	NA	10000	5000								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	27/07/2015	28	no	NA	NA	21600	10800								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	24/08/2015	56	no	NA	NA	13600	6800								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	21/09/2015	84	no	NA	NA	29200	14600								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	19/10/2015	112	no	NA	NA	32400	16200								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	16/11/2015	140	no	NA	NA	30000	15000								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	14/12/2015	168	no	NA	NA	38000	19000								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	11/01/2016	196	no	NA	NA	54000	27000								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	08/02/2016	224	no	NA	NA	44000	22000								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	07/03/2016	252	no	NA	NA	42800	21400								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	03/04/2016	279	no	NA	NA	60000	30000								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	04/05/2016	310	no	NA	NA	13600	6800								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	30/05/2016	336	no	NA	NA	29200	14600								
Bd1	Brevundimonas_diminuta_HAMBI_18	ciliate	bacteria-ciliate	1	27/06/2016	364	no	NA	NA	88600	44300								
